"Control Record Model for: "	Product Inventory Distribution
"Record Type"	"Instance Record"	"Attribute"	"Description"	"Data Type"
"BQ"	BQ Product Inventory Distribution Outcome Instance Record	Product Inventory Distribution Administrative Plan	""	String
"BQ"	BQ Product Inventory Distribution Outcome Instance Record	Product Inventory Distribution Administration Task	""	String
"BQ"	BQ Oversight Instance Record	""	"Handle and assign the day to day activities, capture time, costs and income for an operational unit  within Product Inventory Distribution. . Example: Administer the time reporting and billing for the specialist sales support team."	""
"BQ"	BQ Oversight Instance Record	Oversight Preconditions	"The required status/situation before the routine can be undertaken"	String
"BQ"	BQ Oversight Instance Record	Oversight Business Unit/Employee Reference	"The operating unit/employee responsible for performing the routine"	Object
"BQ"	BQ Oversight Instance Record	Oversight Work Schedule	"The timing and key actions/milestones involved in completing the routine"	String
"BQ"	BQ Oversight Instance Record	Administrative Oversight	"The Product Inventory Distribution AdministrativePlan specific Business Service"	Business Service
"BQ"	BQ Oversight Instance Record	Oversight Postconditions	"The completion status once the routine has been completed (note the need to fulfill a routine may recur frequently)"	String
"BQ"	BQ Oversight Instance Record	Oversight Administrative Oversight Service Type	"Reference to the specific business service type"	String
"BQ"	BQ Oversight Instance Record	Oversight Administrative Oversight Service Description	"Description of the performed business service"	String
"BQ"	BQ Oversight Instance Record	Oversight Administrative Oversight Service Inputs and Ouputs	"Mandatory and optional inputs and output information for the business service"	String
"BQ"	BQ Oversight Instance Record	Oversight Administrative Oversight Service Work Product	"Documentation, meeting schedules, notes, reasearch. calculations and any other work products produced by the business service"	String
"BQ"	BQ Oversight Instance Record	Oversight Administrative Oversight Service Name	""	String
